-1.377024178504943894e-05,-7.874702167510982953e-01,5.939443902969360423e+00,2.988494682312011719e+01,3.155532598495483398e+00,1.506843680108431727e-01,0.000000000000000000e+00
-1.300891284942627060e-05,-1.079923124313354243e+00,5.939081196784973038e+00,2.988494300842285156e+01,3.155545711517333984e+00,2.382613980007590726e-01,0.000000000000000000e+00
-1.047353367805481167e-05,-1.200861246585845699e+00,5.939582376480102788e+00,2.988505172729492188e+01,3.155366897583007812e+00,3.256194499990670010e-01,0.000000000000000000e+00
-8.205081868171694732e-06,-1.246779377460479399e+00,5.939006452560424698e+00,2.988508224487304688e+01,3.155475139617919922e+00,4.129650210088584572e-01,0.000000000000000000e+00
-6.480413961410524643e-06,-1.261002416610717436e+00,5.939094572067260991e+00,2.988518142700195312e+01,3.155497550964355469e+00,5.004215350054437295e-01,0.000000000000000000e+00
-5.224120903015138811e-06,-1.261174721717834180e+00,5.939152793884277415e+00,2.988516998291015625e+01,3.155516147613525391e+00,5.877926430111983791e-01,0.000000000000000000e+00
-4.319751191139223627e-06,-1.255323035717010205e+00,5.939266877174377512e+00,2.988497161865234375e+01,3.155349016189575195e+00,6.751243629987584427e-01,0.000000000000000000e+00
-3.627867507934572958e-06,-1.246826977729796893e+00,5.939295988082885280e+00,2.988518333435058594e+01,3.155376195907592773e+00,7.624495269992621616e-01,0.000000000000000000e+00
-3.106530475616457808e-06,-1.237197561264037793e+00,5.939506845474243235e+00,2.988512229919433594e+01,3.155470848083496094e+00,8.497378400061279535e-01,0.000000000000000000e+00
-2.674367237091066862e-06,-1.226976091861724516e+00,5.939142565727233425e+00,2.988502120971679688e+01,3.155453443527221680e+00,9.370894669991685078e-01,0.000000000000000000e+00
-2.318852233886721724e-06,-1.217373819351196040e+00,5.938636665344238175e+00,2.988541030883789062e+01,3.155569076538085938e+00,1.024443704998702742e+00,0.000000000000000000e+00
-2.012196350097659167e-06,-1.207716865539550488e+00,5.938943510055541886e+00,2.988534355163574219e+01,3.155203819274902344e+00,1.111748424998950213e+00,0.000000000000000000e+00
-1.735823678970339652e-06,-1.197768015861510937e+00,5.938950591087341024e+00,2.988537979125976562e+01,3.155503988265991211e+00,1.199026831003720872e+00,0.000000000000000000e+00
-1.495816040039065469e-06,-1.187437183856963729e+00,5.937996225357055735e+00,2.988553810119628906e+01,3.155527353286743164e+00,1.286348624998936430e+00,0.000000000000000000e+00
-1.309643912315371723e-06,-1.177034361362456982e+00,5.938399844169616415e+00,2.988553428649902344e+01,3.155426502227783203e+00,1.373730085004353896e+00,0.000000000000000000e+00
