-1.629454307556152450e-05,-7.873407912254329899e-01,5.938643746376037313e+00,2.988504600524902344e+01,3.155672788619995117e+00,1.506975689844693989e-01,0.000000000000000000e+00
-1.586245064735412793e-05,-1.079701645374297803e+00,5.939020614624022976e+00,2.988493728637695312e+01,3.155611038208007812e+00,2.380944030010141432e-01,0.000000000000000000e+00
-1.294161944389343533e-05,-1.199871475696563383e+00,5.938922266960143581e+00,2.988460731506347656e+01,3.155509710311889648e+00,3.253918679838534445e-01,0.000000000000000000e+00
-1.010126810073852810e-05,-1.246728236675262114e+00,5.938805036544799520e+00,2.988492393493652344e+01,3.155594825744628906e+00,4.126950739882886410e-01,0.000000000000000000e+00
-7.873929548263551066e-06,-1.260910756587981796e+00,5.939042644500732493e+00,2.988490295410156250e+01,3.155710697174072266e+00,4.999521879944950342e-01,0.000000000000000000e+00
-6.233938980102541055e-06,-1.261071259975433012e+00,5.938170104026794682e+00,2.988518714904785156e+01,3.155902862548828125e+00,5.873245219991076738e-01,0.000000000000000000e+00
-5.061099815368654560e-06,-1.255352933406829408e+00,5.938256649971008549e+00,2.988499450683593750e+01,3.155545473098754883e+00,6.745785799867007881e-01,0.000000000000000000e+00
-4.203303623199465425e-06,-1.246793539524077898e+00,5.937958459854125515e+00,2.988491821289062500e+01,3.155621528625488281e+00,7.618559160036966205e-01,0.000000000000000000e+00
-3.570381331443789238e-06,-1.237233359813689759e+00,5.938467507362365616e+00,2.988506507873535156e+01,3.155566930770874023e+00,8.490989010024350137e-01,0.000000000000000000e+00
-3.070944356918337525e-06,-1.226957209110259628e+00,5.938467507362365616e+00,2.988529205322265625e+01,3.155501842498779297e+00,9.363437739957589656e-01,0.000000000000000000e+00
-2.696519064903262013e-06,-1.217299861907958691e+00,5.936976556777953995e+00,2.988549804687500000e+01,3.155732870101928711e+00,1.023630979994777590e+00,0.000000000000000000e+00
-2.369505214691164905e-06,-1.207627565860748042e+00,5.937746028900146023e+00,2.988510513305664062e+01,3.155508995056152344e+00,1.110881372005678713e+00,0.000000000000000000e+00
-2.087518858909609552e-06,-1.197683043479919052e+00,5.936926202774047923e+00,2.988548088073730469e+01,3.155733346939086914e+00,1.198199965991079807e+00,0.000000000000000000e+00
-1.840449857711794718e-06,-1.187396664619445374e+00,5.938358144760131907e+00,2.988536071777343750e+01,3.155720949172973633e+00,1.285437968996120617e+00,0.000000000000000000e+00
-1.636508274078372008e-06,-1.177034754753112367e+00,5.938273172378539577e+00,2.988515663146972656e+01,3.155546426773071289e+00,1.372699489991646260e+00,0.000000000000000000e+00
-1.433738994598391643e-06,-1.166431303024291655e+00,5.938144927024841202e+00,2.988526916503906250e+01,3.155581712722778320e+00,1.459938585991039872e+00,0.000000000000000000e+00
-1.252779293060305624e-06,-1.155869550704955673e+00,5.938154368400573979e+00,2.988542556762695312e+01,3.155528783798217773e+00,1.547230347001459450e+00,0.000000000000000000e+00
-1.101949381828311053e-06,-1.145391590595244979e+00,5.938052873611449733e+00,2.988538360595703125e+01,3.155503749847412109e+00,1.634539144986774772e+00,0.000000000000000000e+00
-9.699628829956083068e-07,-1.134835739135741761e+00,5.937727932929992569e+00,2.988563728332519531e+01,3.155718803405761719e+00,1.721814185002585873e+00,0.000000000000000000e+00
-8.472604036331204515e-07,-1.124274380207061386e+00,5.937753896713256374e+00,2.988546752929687500e+01,3.155620336532592773e+00,1.809071316994959489e+00,0.000000000000000000e+00
-7.307262897491484609e-07,-1.113498623371123930e+00,5.938251929283142161e+00,2.988546371459960938e+01,3.155441761016845703e+00,1.896296671999152750e+00,0.000000000000000000e+00
-6.261787891387967913e-07,-1.102709884643554350e+00,5.937432889938354386e+00,2.988565635681152344e+01,3.155618667602539062e+00,1.983994520007399842e+00,0.000000000000000000e+00
-5.368397712707548737e-07,-1.092139084339141419e+00,5.938358931541443120e+00,2.988545608520507812e+01,3.155503034591674805e+00,2.071284670004388317e+00,0.000000000000000000e+00
-4.530278921127347951e-07,-1.081442399024963086e+00,5.938488750457763921e+00,2.988503265380859375e+01,3.155466318130493164e+00,2.158554394991369918e+00,0.000000000000000000e+00
-3.846369266510039018e-07,-1.070900709629058589e+00,5.938853816986084055e+00,2.988531303405761719e+01,3.155473709106445312e+00,2.245810211985372007e+00,0.000000000000000000e+00
-3.295937061309843532e-07,-1.060146195888518994e+00,5.938665776252746831e+00,2.988545227050781250e+01,3.155580282211303711e+00,2.333030642010271549e+00,0.000000000000000000e+00
